Augmented Image No.,Image no.,Date,Time ,DATE & TIME,Place,NowCastConc. Unit,PM2.5,AQI Category,Raw Conc.,Conc. Unit,Remarks
324_augmented_979.jpg,324,28.10.2024,12:44 PM,,BAF Shaheen College Dhaka,30.6,90,Moderate,24,UG/M3,
325_augmented_1892.jpg,325,28.10.2024,12:45 PM,,BAF Shaheen College Dhaka,30.6,90,Moderate,24,UG/M3,
325_augmented_71.jpg,325,28.10.2024,12:45 PM,,BAF Shaheen College Dhaka,30.6,90,Moderate,24,UG/M3,
326_augmented_1217.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
326_augmented_1536.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
326_augmented_2158.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
326_augmented_239.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
326_augmented_537.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
326_augmented_796.jpg,326,28.10.2024,12:45 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
327_augmented_2001.jpg,327,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
327_augmented_2110.jpg,327,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
327_augmented_847.jpg,327,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
327_augmented_935.jpg,327,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
328_augmented_1754.jpg,328,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
328_augmented_2033.jpg,328,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
328_augmented_2114.jpg,328,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
328_augmented_974.jpg,328,28.10.2024,12:53 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_1056.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_1538.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_1689.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_666.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_782.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
329_augmented_945.jpg,329,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
32_augmented_691.jpg,32,8.12.2024,12:12 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
330_augmented_1278.jpg,330,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
330_augmented_1807.jpg,330,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
330_augmented_1939.jpg,330,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
330_augmented_228.jpg,330,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
330_augmented_454.jpg,330,28.10.2024,1:08 PM,,Mohakhali,30.6,90,Moderate,24,UG/M3,
331_augmented_105.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_1065.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_1244.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_1381.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_1636.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_1647.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_302.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_523.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
331_augmented_605.jpg,331,29.10.2024,2:17 PM,,Mohakhali,23.6,75,Moderate,20,UG/M3,
332_augmented_1068.jpg,332,29.10.2024,5:44 PM,,Mohakhali,34.4,98,Moderate,42,UG/M3,
332_augmented_1485.jpg,332,29.10.2024,5:44 PM,,Mohakhali,34.4,98,Moderate,42,UG/M3,
332_augmented_1593.jpg,332,29.10.2024,5:44 PM,,Mohakhali,34.4,98,Moderate,42,UG/M3,
332_augmented_1799.jpg,332,29.10.2024,5:44 PM,,Mohakhali,34.4,98,Moderate,42,UG/M3,
332_augmented_437.jpg,332,29.10.2024,5:44 PM,,Mohakhali,34.4,98,Moderate,42,UG/M3,
333_augmented_1212.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
333_augmented_1258.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
333_augmented_1273.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
333_augmented_1691.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
333_augmented_2034.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
333_augmented_833.jpg,333,30.10.2024,2:26 PM,,Mohakhali,23.9,76,Moderate,15,UG/M3,
334_augmented_1664.jpg,334,01.11.2024,6:10 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
334_augmented_1790.jpg,334,01.11.2024,6:10 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
334_augmented_514.jpg,334,01.11.2024,6:10 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
335_augmented_1210.jpg,335,01.11.2024,6:11 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
335_augmented_1815.jpg,335,01.11.2024,6:11 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
335_augmented_466.jpg,335,01.11.2024,6:11 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
335_augmented_510.jpg,335,01.11.2024,6:11 AM,,Mogbazar,7.9,33,Good,6,UG/M3,
336_augmented_120.jpg,336,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
336_augmented_1257.jpg,336,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
336_augmented_328.jpg,336,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
336_augmented_382.jpg,336,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
337_augmented_1120.jpg,337,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
337_augmented_1848.jpg,337,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
337_augmented_1851.jpg,337,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
337_augmented_361.jpg,337,01.11.2024,6:24 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
338_augmented_405.jpg,338,01.11.2024,6:25 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
339_augmented_644.jpg,339,01.11.2024,6:26 AM,,Jatrabari,7.9,33,Good,6,UG/M3,
33_augmented_1159.jpg,33,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
33_augmented_370.jpg,33,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
33_augmented_941.jpg,33,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
340_augmented_2053.jpg,340,09.11.2024,8:45 AM,,Mogbazar,37.9,107,Unhealthy for Sensitive groups,28,UG/M3,
340_augmented_731.jpg,340,09.11.2024,8:45 AM,,Mogbazar,37.9,107,Unhealthy for Sensitive groups,28,UG/M3,
341_augmented_1139.jpg,341,09.11.2024,8:45 AM,,Mogbazar,37.9,107,Unhealthy for Sensitive groups,28,UG/M3,
342_augmented_2184.jpg,342,09.11.2024,8:45 AM,,Mogbazar,37.9,107,Unhealthy for Sensitive groups,28,UG/M3,
343_augmented_588.jpg,343,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
343_augmented_878.jpg,343,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1191.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1255.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1520.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1604.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1744.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1878.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_1987.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
344_augmented_977.jpg,344,10.11.2024,11:56 AM,,Mohakhali,27.9,84,Moderate,26,UG/M3,
345_augmented_1100.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_1286.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_1303.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_1336.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_1686.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_338.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
345_augmented_73.jpg,345,11.11.2024,4:17 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
346_augmented_1015.jpg,346,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
346_augmented_357.jpg,346,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
346_augmented_418.jpg,346,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_1104.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_115.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_1328.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_1367.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_1403.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
347_augmented_2116.jpg,347,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
348_augmented_1999.jpg,348,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
348_augmented_589.jpg,348,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
348_augmented_625.jpg,348,11.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
349_augmented_101.jpg,349,11.11.2024,4:58 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
349_augmented_1195.jpg,349,11.11.2024,4:58 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
349_augmented_1441.jpg,349,11.11.2024,4:58 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
349_augmented_1463.jpg,349,11.11.2024,4:58 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
34_augmented_1094.jpg,34,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
34_augmented_2139.jpg,34,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
34_augmented_36.jpg,34,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
34_augmented_842.jpg,34,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
34_augmented_896.jpg,34,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
350_augmented_699.jpg,350,12.11.2024,4:08 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
351_augmented_1251.jpg,351,12.11.2024,4:08 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
351_augmented_1772.jpg,351,12.11.2024,4:08 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
351_augmented_1976.jpg,351,12.11.2024,4:08 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
351_augmented_306.jpg,351,12.11.2024,4:08 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
352_augmented_1019.jpg,352,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
352_augmented_1491.jpg,352,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
352_augmented_1816.jpg,352,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
352_augmented_976.jpg,352,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
353_augmented_1393.jpg,353,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
353_augmented_1666.jpg,353,12.11.2024,4:48 PM,,Mohakhali,38.2,108,Unhealthy for Sensitive groups,41,UG/M3,
354_augmented_308.jpg,354,13.11.2024,4:18 PM,,Mohakhali,24,76,Moderate,31,UG/M3,
355_augmented_1649.jpg,355,13.11.2024,4:20 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
355_augmented_459.jpg,355,13.11.2024,4:20 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_1081.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_1572.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_1706.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_1933.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_2146.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_2154.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_2169.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_2170.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_743.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_817.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
356_augmented_96.jpg,356,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
357_augmented_241.jpg,357,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
357_augmented_858.jpg,357,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
358_augmented_17.jpg,358,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
358_augmented_269.jpg,358,13.11.2024,5:00 PM,,Gulshan - 1,40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
359_augmented_1073.jpg,359,13.11.2024,5:04 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
359_augmented_1138.jpg,359,13.11.2024,5:04 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
359_augmented_411.jpg,359,13.11.2024,5:04 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
35_augmented_1008.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_1067.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_1347.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_1474.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_288.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_764.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
35_augmented_947.jpg,35,8.12.2024,12:14 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
360_augmented_209.jpg,360,13.11.2024,5:06 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
360_augmented_652.jpg,360,13.11.2024,5:06 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
360_augmented_771.jpg,360,13.11.2024,5:06 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
360_augmented_861.jpg,360,13.11.2024,5:06 PM,,"Masjid-e-Gausul Azam, Mohakhali",40.1,112,Unhealthy for Sensitive groups,45,UG/M3,
361_augmented_1189.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_1256.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_1444.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_1609.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_2063.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_2085.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_396.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_601.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_628.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
361_augmented_902.jpg,361,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
362_augmented_2119.jpg,362,16.11.2024,4:21 PM,,Mohakhali,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1331.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1541.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1694.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1712.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1819.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
363_augmented_1873.jpg,363,16.11.2024,4:39 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
364_augmented_1184.jpg,364,16.11.2024,4:43 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
364_augmented_1249.jpg,364,16.11.2024,4:43 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
364_augmented_1629.jpg,364,16.11.2024,4:43 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
364_augmented_211.jpg,364,16.11.2024,4:43 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
364_augmented_482.jpg,364,16.11.2024,4:43 PM,,BAF Shaheen College Dhaka,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_2041.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_2097.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_807.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_808.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_828.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
365_augmented_901.jpg,365,16.11.2024,4:43 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
366_augmented_1313.jpg,366,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_1866.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_2043.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_2109.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_277.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_518.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_832.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
367_augmented_888.jpg,367,16.11.2024,4:47 PM,,Shaheenbagh,65.8,156,Unhealthy,-15,UG/M3,
368_augmented_1971.jpg,368,17.11.2024,3:58 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
368_augmented_342.jpg,368,17.11.2024,3:58 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
369_augmented_2029.jpg,369,17.11.2024,3:59 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
369_augmented_2160.jpg,369,17.11.2024,3:59 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
369_augmented_765.jpg,369,17.11.2024,3:59 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
369_augmented_854.jpg,369,17.11.2024,3:59 PM,,Mohakhali,54.8,151,Unhealthy for Sensitive groups,61,UG/M3,
36_augmented_1402.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_2101.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_309.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_565.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_632.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_816.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
36_augmented_830.jpg,36,8.12.2024,12:15 PM,,Mohammadpur,20,170, Unhealthy,93,UG/M3,
370_augmented_1353.jpg,370,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
370_augmented_30.jpg,370,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
371_augmented_1095.jpg,371,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
371_augmented_1196.jpg,371,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
371_augmented_1285.jpg,371,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
371_augmented_1765.jpg,371,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
371_augmented_2035.jpg,371,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
372_augmented_1078.jpg,372,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
372_augmented_1529.jpg,372,17.11.2024,5:07 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
373_augmented_912.jpg,373,17.11.2024,5:08 PM,,"Masjid-e-Gausul Azam, Mohakhali",66.3,157,Unhealthy,78,UG/M3,
374_augmented_1522.jpg,374,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
374_augmented_1540.jpg,374,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
374_augmented_2084.jpg,374,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
374_augmented_490.jpg,374,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
374_augmented_50.jpg,374,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_1308.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_1429.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_1936.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_300.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_406.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_708.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
375_augmented_876.jpg,375,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
376_augmented_110.jpg,376,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
376_augmented_1341.jpg,376,17.11.2024,5:12 PM,,Gulshan - 1,66.3,157,Unhealthy,78,UG/M3,
